Sexo,Municipios,Edad (año a año),Periodo,Total
Total,44099 Escucha,35 años,2017,7
Total,44099 Escucha,36 años,2017,17
Total,44099 Escucha,37 años,2017,10
Total,44099 Escucha,38 años,2017,12
Total,44099 Escucha,39 años,2017,12
Total,44099 Escucha,40 años,2017,18
Total,44100 Estercuel,19 años,2017,3
Total,44100 Estercuel,20 años,2017,1
Total,44100 Estercuel,21 años,2017,1
Total,44100 Estercuel,22 años,2017,5
Total,44100 Estercuel,23 años,2017,1
Total,44100 Estercuel,24 años,2017,4
Total,44100 Estercuel,25 años,2017,6
Total,44100 Estercuel,26 años,2017,3
Total,44100 Estercuel,27 años,2017,3
Total,44100 Estercuel,28 años,2017,4
Total,44100 Estercuel,29 años,2017,3
Total,44100 Estercuel,30 años,2017,5
Total,44100 Estercuel,31 años,2017,7
Total,44100 Estercuel,32 años,2017,4
Total,44100 Estercuel,33 años,2017,3
Total,44100 Estercuel,34 años,2017,2
Total,44100 Estercuel,35 años,2017,0
Total,44100 Estercuel,36 años,2017,2
Total,44100 Estercuel,37 años,2017,1
Total,44100 Estercuel,38 años,2017,4
Total,44100 Estercuel,39 años,2017,4
Total,44100 Estercuel,40 años,2017,2
Total,44101 Ferreruela de Huerva,19 años,2017,0
Total,44101 Ferreruela de Huerva,20 años,2017,0
Total,44101 Ferreruela de Huerva,21 años,2017,0
Total,44101 Ferreruela de Huerva,22 años,2017,0
Total,44101 Ferreruela de Huerva,23 años,2017,0
Total,44101 Ferreruela de Huerva,24 años,2017,0
Total,44101 Ferreruela de Huerva,25 años,2017,0
Total,44101 Ferreruela de Huerva,26 años,2017,0
Total,44101 Ferreruela de Huerva,27 años,2017,0
Total,44101 Ferreruela de Huerva,28 años,2017,1
Total,44101 Ferreruela de Huerva,29 años,2017,1
Total,44101 Ferreruela de Huerva,30 años,2017,0
Total,44101 Ferreruela de Huerva,31 años,2017,2
Total,44101 Ferreruela de Huerva,32 años,2017,1
Total,44101 Ferreruela de Huerva,33 años,2017,1
Total,44101 Ferreruela de Huerva,34 años,2017,0
Total,44101 Ferreruela de Huerva,35 años,2017,1
Total,44101 Ferreruela de Huerva,36 años,2017,2
Total,44101 Ferreruela de Huerva,37 años,2017,2
Total,44101 Ferreruela de Huerva,38 años,2017,1
Total,44101 Ferreruela de Huerva,39 años,2017,1
Total,44101 Ferreruela de Huerva,40 años,2017,1
Total,44102 Fonfría,19 años,2017,0
Total,44102 Fonfría,20 años,2017,0
Total,44102 Fonfría,21 años,2017,0
Total,44102 Fonfría,22 años,2017,0
Total,44102 Fonfría,23 años,2017,0
Total,44102 Fonfría,24 años,2017,1
Total,44102 Fonfría,25 años,2017,0
Total,44102 Fonfría,26 años,2017,1
Total,44102 Fonfría,27 años,2017,0
Total,44102 Fonfría,28 años,2017,0
Total,44102 Fonfría,29 años,2017,1
Total,44102 Fonfría,30 años,2017,0
Total,44102 Fonfría,31 años,2017,1
Total,44102 Fonfría,32 años,2017,0
Total,44102 Fonfría,33 años,2017,0
Total,44102 Fonfría,34 años,2017,0
Total,44102 Fonfría,35 años,2017,0
Total,44102 Fonfría,36 años,2017,0
Total,44102 Fonfría,37 años,2017,0
Total,44102 Fonfría,38 años,2017,0
Total,44102 Fonfría,39 años,2017,0
Total,44102 Fonfría,40 años,2017,0
Total,44103 Formiche Alto,19 años,2017,1
Total,44103 Formiche Alto,20 años,2017,4
Total,44103 Formiche Alto,21 años,2017,1
Total,44103 Formiche Alto,22 años,2017,2
Total,44103 Formiche Alto,23 años,2017,0
Total,44103 Formiche Alto,24 años,2017,1
Total,44103 Formiche Alto,25 años,2017,1
Total,44103 Formiche Alto,26 años,2017,2
Total,44103 Formiche Alto,27 años,2017,0
Total,44103 Formiche Alto,28 años,2017,0
Total,44103 Formiche Alto,29 años,2017,1
Total,44103 Formiche Alto,30 años,2017,2
Total,44103 Formiche Alto,31 años,2017,3
Total,44103 Formiche Alto,32 años,2017,3
Total,44103 Formiche Alto,33 años,2017,3
Total,44103 Formiche Alto,34 años,2017,2
Total,44103 Formiche Alto,35 años,2017,4
Total,44103 Formiche Alto,36 años,2017,0
Total,44103 Formiche Alto,37 años,2017,2
Total,44103 Formiche Alto,38 años,2017,3
Total,44103 Formiche Alto,39 años,2017,0
Total,44103 Formiche Alto,40 años,2017,4
Total,44105 Fórnoles,19 años,2017,0
Total,44105 Fórnoles,20 años,2017,0
Total,44105 Fórnoles,21 años,2017,0
Total,44105 Fórnoles,22 años,2017,1
Total,44105 Fórnoles,23 años,2017,0
Total,44105 Fórnoles,24 años,2017,1
Total,44105 Fórnoles,25 años,2017,1
Total,44105 Fórnoles,26 años,2017,3
Total,44105 Fórnoles,27 años,2017,0
Total,44105 Fórnoles,28 años,2017,1
Total,44105 Fórnoles,29 años,2017,0
Total,44105 Fórnoles,30 años,2017,1
Total,44105 Fórnoles,31 años,2017,0
Total,44105 Fórnoles,32 años,2017,0
Total,44105 Fórnoles,33 años,2017,0
Total,44105 Fórnoles,34 años,2017,2
Total,44105 Fórnoles,35 años,2017,0
Total,44105 Fórnoles,36 años,2017,1
Total,44105 Fórnoles,37 años,2017,2
Total,44105 Fórnoles,38 años,2017,0
Total,44105 Fórnoles,39 años,2017,2
Total,44105 Fórnoles,40 años,2017,1
Total,44106 Fortanete,19 años,2017,2
Total,44106 Fortanete,20 años,2017,1
Total,44106 Fortanete,21 años,2017,1
Total,44106 Fortanete,22 años,2017,3
Total,44106 Fortanete,23 años,2017,3
Total,44106 Fortanete,24 años,2017,3
Total,44106 Fortanete,25 años,2017,2
Total,44106 Fortanete,26 años,2017,1
Total,44106 Fortanete,27 años,2017,2
Total,44106 Fortanete,28 años,2017,2
Total,44106 Fortanete,29 años,2017,1
Total,44106 Fortanete,30 años,2017,4
Total,44106 Fortanete,31 años,2017,0
Total,44106 Fortanete,32 años,2017,2
Total,44106 Fortanete,33 años,2017,6
Total,44106 Fortanete,34 años,2017,0
Total,44106 Fortanete,35 años,2017,4
Total,44106 Fortanete,36 años,2017,0
Total,44106 Fortanete,37 años,2017,2
Total,44106 Fortanete,38 años,2017,5
Total,44106 Fortanete,39 años,2017,2
Total,44106 Fortanete,40 años,2017,2
Total,44107 Foz-Calanda,19 años,2017,1
Total,44107 Foz-Calanda,20 años,2017,3
Total,44107 Foz-Calanda,21 años,2017,3
Total,44107 Foz-Calanda,22 años,2017,2
Total,44107 Foz-Calanda,23 años,2017,1
Total,44107 Foz-Calanda,24 años,2017,2
Total,44107 Foz-Calanda,25 años,2017,0
Total,44107 Foz-Calanda,26 años,2017,8
Total,44107 Foz-Calanda,27 años,2017,5
Total,44107 Foz-Calanda,28 años,2017,2
Total,44107 Foz-Calanda,29 años,2017,2
Total,44107 Foz-Calanda,30 años,2017,3
Total,44107 Foz-Calanda,31 años,2017,6
Total,44107 Foz-Calanda,32 años,2017,7
Total,44107 Foz-Calanda,33 años,2017,2
Total,44107 Foz-Calanda,34 años,2017,2
Total,44107 Foz-Calanda,35 años,2017,2
Total,44107 Foz-Calanda,36 años,2017,0
Total,44107 Foz-Calanda,37 años,2017,1
Total,44107 Foz-Calanda,38 años,2017,3
Total,44107 Foz-Calanda,39 años,2017,3
Total,44107 Foz-Calanda,40 años,2017,2
Total,44108 Fresneda La,19 años,2017,7
Total,44108 Fresneda La,20 años,2017,3
Total,44108 Fresneda La,21 años,2017,3
Total,44108 Fresneda La,22 años,2017,2
Total,44108 Fresneda La,23 años,2017,2
Total,44108 Fresneda La,24 años,2017,5
Total,44108 Fresneda La,25 años,2017,8
Total,44108 Fresneda La,26 años,2017,8
Total,44108 Fresneda La,27 años,2017,1
Total,44108 Fresneda La,28 años,2017,4
Total,44108 Fresneda La,29 años,2017,3
Total,44108 Fresneda La,30 años,2017,6
Total,44108 Fresneda La,31 años,2017,2
Total,44108 Fresneda La,32 años,2017,4
Total,44108 Fresneda La,33 años,2017,4
Total,44108 Fresneda La,34 años,2017,7
Total,44108 Fresneda La,35 años,2017,15
Total,44108 Fresneda La,36 años,2017,4
Total,44108 Fresneda La,37 años,2017,2
Total,44108 Fresneda La,38 años,2017,8
Total,44108 Fresneda La,39 años,2017,7
Total,44108 Fresneda La,40 años,2017,3
Total,44109 Frías de Albarracín,19 años,2017,2
Total,44109 Frías de Albarracín,20 años,2017,2
Total,44109 Frías de Albarracín,21 años,2017,1
Total,44109 Frías de Albarracín,22 años,2017,0
Total,44109 Frías de Albarracín,23 años,2017,0
Total,44109 Frías de Albarracín,24 años,2017,1
Total,44109 Frías de Albarracín,25 años,2017,0
Total,44109 Frías de Albarracín,26 años,2017,3
Total,44109 Frías de Albarracín,27 años,2017,2
Total,44109 Frías de Albarracín,28 años,2017,3
Total,44109 Frías de Albarracín,29 años,2017,0
Total,44109 Frías de Albarracín,30 años,2017,2
Total,44109 Frías de Albarracín,31 años,2017,3
Total,44109 Frías de Albarracín,32 años,2017,1
Total,44109 Frías de Albarracín,33 años,2017,0
Total,44109 Frías de Albarracín,34 años,2017,1
Total,44109 Frías de Albarracín,35 años,2017,2
Total,44109 Frías de Albarracín,36 años,2017,1
Total,44109 Frías de Albarracín,37 años,2017,2
Total,44109 Frías de Albarracín,38 años,2017,2
Total,44109 Frías de Albarracín,39 años,2017,3
Total,44109 Frías de Albarracín,40 años,2017,2
Total,44110 Fuenferrada,19 años,2017,0
Total,44110 Fuenferrada,20 años,2017,0
Total,44110 Fuenferrada,21 años,2017,0
Total,44110 Fuenferrada,22 años,2017,0
Total,44110 Fuenferrada,23 años,2017,1
Total,44110 Fuenferrada,24 años,2017,0
Total,44110 Fuenferrada,25 años,2017,1
Total,44110 Fuenferrada,26 años,2017,0
Total,44110 Fuenferrada,27 años,2017,0
Total,44110 Fuenferrada,28 años,2017,0
Total,44110 Fuenferrada,29 años,2017,1
Total,44110 Fuenferrada,30 años,2017,0
Total,44110 Fuenferrada,31 años,2017,1
Total,44110 Fuenferrada,32 años,2017,0
Total,44110 Fuenferrada,33 años,2017,2
Total,44110 Fuenferrada,34 años,2017,1
Total,44110 Fuenferrada,35 años,2017,0
Total,44110 Fuenferrada,36 años,2017,0
Total,44110 Fuenferrada,37 años,2017,0
Total,44110 Fuenferrada,38 años,2017,0
Total,44110 Fuenferrada,39 años,2017,0
Total,44110 Fuenferrada,40 años,2017,0
Total,44111 Fuentes Calientes,19 años,2017,2
Total,44111 Fuentes Calientes,20 años,2017,1
Total,44111 Fuentes Calientes,21 años,2017,3
Total,44111 Fuentes Calientes,22 años,2017,1
Total,44111 Fuentes Calientes,23 años,2017,2
Total,44111 Fuentes Calientes,24 años,2017,2
Total,44111 Fuentes Calientes,25 años,2017,1
Total,44111 Fuentes Calientes,26 años,2017,3
Total,44111 Fuentes Calientes,27 años,2017,0
Total,44111 Fuentes Calientes,28 años,2017,0
Total,44111 Fuentes Calientes,29 años,2017,1
Total,44111 Fuentes Calientes,30 años,2017,0
Total,44111 Fuentes Calientes,31 años,2017,2
Total,44111 Fuentes Calientes,32 años,2017,1
Total,44111 Fuentes Calientes,33 años,2017,0
Total,44111 Fuentes Calientes,34 años,2017,2
Total,44111 Fuentes Calientes,35 años,2017,2
Total,44111 Fuentes Calientes,36 años,2017,2
Total,44111 Fuentes Calientes,37 años,2017,1
Total,44111 Fuentes Calientes,38 años,2017,1
Total,44111 Fuentes Calientes,39 años,2017,2
Total,44111 Fuentes Calientes,40 años,2017,0
Total,44112 Fuentes Claras,19 años,2017,5
Total,44112 Fuentes Claras,20 años,2017,3
Total,44112 Fuentes Claras,21 años,2017,2
Total,44112 Fuentes Claras,22 años,2017,7
Total,44112 Fuentes Claras,23 años,2017,1
Total,44112 Fuentes Claras,24 años,2017,7
Total,44112 Fuentes Claras,25 años,2017,3
Total,44112 Fuentes Claras,26 años,2017,1
Total,44112 Fuentes Claras,27 años,2017,3
Total,44112 Fuentes Claras,28 años,2017,4
Total,44112 Fuentes Claras,29 años,2017,4
Total,44112 Fuentes Claras,30 años,2017,5
Total,44112 Fuentes Claras,31 años,2017,3
Total,44112 Fuentes Claras,32 años,2017,3
Total,44112 Fuentes Claras,33 años,2017,7
Total,44112 Fuentes Claras,34 años,2017,7
Total,44112 Fuentes Claras,35 años,2017,3
Total,44112 Fuentes Claras,36 años,2017,8
Total,44112 Fuentes Claras,37 años,2017,7
Total,44112 Fuentes Claras,38 años,2017,7
Total,44112 Fuentes Claras,39 años,2017,5
Total,44112 Fuentes Claras,40 años,2017,6
Total,44113 Fuentes de Rubielos,19 años,2017,1
Total,44113 Fuentes de Rubielos,20 años,2017,2
Total,44113 Fuentes de Rubielos,21 años,2017,2
Total,44113 Fuentes de Rubielos,22 años,2017,4
Total,44113 Fuentes de Rubielos,23 años,2017,1
Total,44113 Fuentes de Rubielos,24 años,2017,0
Total,44113 Fuentes de Rubielos,25 años,2017,0
Total,44113 Fuentes de Rubielos,26 años,2017,2
Total,44113 Fuentes de Rubielos,27 años,2017,1
Total,44113 Fuentes de Rubielos,28 años,2017,1
Total,44113 Fuentes de Rubielos,29 años,2017,0
Total,44113 Fuentes de Rubielos,30 años,2017,1
Total,44113 Fuentes de Rubielos,31 años,2017,1
Total,44113 Fuentes de Rubielos,32 años,2017,1
Total,44113 Fuentes de Rubielos,33 años,2017,1
Total,44113 Fuentes de Rubielos,34 años,2017,1
Total,44113 Fuentes de Rubielos,35 años,2017,2
Total,44113 Fuentes de Rubielos,36 años,2017,2
Total,44113 Fuentes de Rubielos,37 años,2017,1
Total,44113 Fuentes de Rubielos,38 años,2017,2
Total,44113 Fuentes de Rubielos,39 años,2017,1
Total,44113 Fuentes de Rubielos,40 años,2017,2
Total,44114 Fuentespalda,19 años,2017,1
Total,44114 Fuentespalda,20 años,2017,4
Total,44114 Fuentespalda,21 años,2017,2
Total,44114 Fuentespalda,22 años,2017,1
Total,44114 Fuentespalda,23 años,2017,1
Total,44114 Fuentespalda,24 años,2017,5
Total,44114 Fuentespalda,25 años,2017,3
Total,44114 Fuentespalda,26 años,2017,3
Total,44114 Fuentespalda,27 años,2017,2
Total,44114 Fuentespalda,28 años,2017,2
Total,44114 Fuentespalda,29 años,2017,5
Total,44114 Fuentespalda,30 años,2017,5
Total,44114 Fuentespalda,31 años,2017,4
Total,44114 Fuentespalda,32 años,2017,4
Total,44114 Fuentespalda,33 años,2017,4
Total,44114 Fuentespalda,34 años,2017,3
Total,44114 Fuentespalda,35 años,2017,3
Total,44114 Fuentespalda,36 años,2017,2
Total,44114 Fuentespalda,37 años,2017,3
Total,44114 Fuentespalda,38 años,2017,5
Total,44114 Fuentespalda,39 años,2017,1
Total,44114 Fuentespalda,40 años,2017,4
Total,44115 Galve,19 años,2017,1
Total,44115 Galve,20 años,2017,1
Total,44115 Galve,21 años,2017,1
Total,44115 Galve,22 años,2017,1
Total,44115 Galve,23 años,2017,1
Total,44115 Galve,24 años,2017,1
Total,44115 Galve,25 años,2017,2
Total,44115 Galve,26 años,2017,5
Total,44115 Galve,27 años,2017,1
Total,44115 Galve,28 años,2017,2
Total,44115 Galve,29 años,2017,1
Total,44115 Galve,30 años,2017,0
Total,44115 Galve,31 años,2017,1
Total,44115 Galve,32 años,2017,1
Total,44115 Galve,33 años,2017,0
Total,44115 Galve,34 años,2017,0
Total,44115 Galve,35 años,2017,0
Total,44115 Galve,36 años,2017,2
Total,44115 Galve,37 años,2017,3
Total,44115 Galve,38 años,2017,3
Total,44115 Galve,39 años,2017,6
Total,44115 Galve,40 años,2017,0
Total,44116 Gargallo,19 años,2017,1
Total,44116 Gargallo,20 años,2017,0
Total,44116 Gargallo,21 años,2017,1
Total,44116 Gargallo,22 años,2017,1
Total,44116 Gargallo,23 años,2017,1
Total,44116 Gargallo,24 años,2017,1
Total,44116 Gargallo,25 años,2017,0
Total,44116 Gargallo,26 años,2017,2
Total,44116 Gargallo,27 años,2017,0
Total,44116 Gargallo,28 años,2017,1
Total,44116 Gargallo,29 años,2017,0
Total,44116 Gargallo,30 años,2017,0
Total,44116 Gargallo,31 años,2017,1
Total,44116 Gargallo,32 años,2017,0
Total,44116 Gargallo,33 años,2017,0
Total,44116 Gargallo,34 años,2017,0
Total,44116 Gargallo,35 años,2017,2
Total,44116 Gargallo,36 años,2017,2
Total,44116 Gargallo,37 años,2017,2
Total,44116 Gargallo,38 años,2017,2
Total,44116 Gargallo,39 años,2017,0
Total,44116 Gargallo,40 años,2017,2
Total,44117 Gea de Albarracín,19 años,2017,7
Total,44117 Gea de Albarracín,20 años,2017,1
Total,44117 Gea de Albarracín,21 años,2017,0
Total,44117 Gea de Albarracín,22 años,2017,3
Total,44117 Gea de Albarracín,23 años,2017,1
Total,44117 Gea de Albarracín,24 años,2017,3
Total,44117 Gea de Albarracín,25 años,2017,3
Total,44117 Gea de Albarracín,26 años,2017,3
Total,44117 Gea de Albarracín,27 años,2017,7
Total,44117 Gea de Albarracín,28 años,2017,2
Total,44117 Gea de Albarracín,29 años,2017,4
Total,44117 Gea de Albarracín,30 años,2017,2
Total,44117 Gea de Albarracín,31 años,2017,4
Total,44117 Gea de Albarracín,32 años,2017,3
Total,44117 Gea de Albarracín,33 años,2017,3
Total,44117 Gea de Albarracín,34 años,2017,5
Total,44117 Gea de Albarracín,35 años,2017,5
Total,44117 Gea de Albarracín,36 años,2017,8
Total,44117 Gea de Albarracín,37 años,2017,8
Total,44117 Gea de Albarracín,38 años,2017,2
Total,44117 Gea de Albarracín,39 años,2017,2
Total,44117 Gea de Albarracín,40 años,2017,5
Total,44118 Ginebrosa La,19 años,2017,1
Total,44118 Ginebrosa La,20 años,2017,0
Total,44118 Ginebrosa La,21 años,2017,1
Total,44118 Ginebrosa La,22 años,2017,0
Total,44118 Ginebrosa La,23 años,2017,1
Total,44118 Ginebrosa La,24 años,2017,1
Total,44118 Ginebrosa La,25 años,2017,2
Total,44118 Ginebrosa La,26 años,2017,1
Total,44118 Ginebrosa La,27 años,2017,2
Total,44118 Ginebrosa La,28 años,2017,1
Total,44118 Ginebrosa La,29 años,2017,3
Total,44118 Ginebrosa La,30 años,2017,1
Total,44118 Ginebrosa La,31 años,2017,4
Total,44118 Ginebrosa La,32 años,2017,2
Total,44118 Ginebrosa La,33 años,2017,3
Total,44118 Ginebrosa La,34 años,2017,2
Total,44118 Ginebrosa La,35 años,2017,4
Total,44118 Ginebrosa La,36 años,2017,1
Total,44118 Ginebrosa La,37 años,2017,2
Total,44118 Ginebrosa La,38 años,2017,0
Total,44118 Ginebrosa La,39 años,2017,1
Total,44118 Ginebrosa La,40 años,2017,3
Total,44119 Griegos,19 años,2017,1
Total,44119 Griegos,20 años,2017,0
Total,44119 Griegos,21 años,2017,2
Total,44119 Griegos,22 años,2017,3
Total,44119 Griegos,23 años,2017,2
Total,44119 Griegos,24 años,2017,0
Total,44119 Griegos,25 años,2017,2
Total,44119 Griegos,26 años,2017,1
Total,44119 Griegos,27 años,2017,3
Total,44119 Griegos,28 años,2017,1
Total,44119 Griegos,29 años,2017,2
Total,44119 Griegos,30 años,2017,1
Total,44119 Griegos,31 años,2017,4
Total,44119 Griegos,32 años,2017,1
Total,44119 Griegos,33 años,2017,1
Total,44119 Griegos,34 años,2017,0
Total,44119 Griegos,35 años,2017,3
Total,44119 Griegos,36 años,2017,3
Total,44119 Griegos,37 años,2017,3
Total,44119 Griegos,38 años,2017,0
Total,44119 Griegos,39 años,2017,0
Total,44119 Griegos,40 años,2017,4
Total,44120 Guadalaviar,19 años,2017,3
Total,44120 Guadalaviar,20 años,2017,6
Total,44120 Guadalaviar,21 años,2017,3
Total,44120 Guadalaviar,22 años,2017,0
Total,44120 Guadalaviar,23 años,2017,1
Total,44120 Guadalaviar,24 años,2017,2
Total,44120 Guadalaviar,25 años,2017,5
Total,44120 Guadalaviar,26 años,2017,1
Total,44120 Guadalaviar,27 años,2017,3
Total,44120 Guadalaviar,28 años,2017,2
Total,44120 Guadalaviar,29 años,2017,3
Total,44120 Guadalaviar,30 años,2017,5
Total,44120 Guadalaviar,31 años,2017,1
Total,44120 Guadalaviar,32 años,2017,4
Total,44120 Guadalaviar,33 años,2017,2
Total,44120 Guadalaviar,34 años,2017,3
Total,44120 Guadalaviar,35 años,2017,0
Total,44120 Guadalaviar,36 años,2017,5
Total,44120 Guadalaviar,37 años,2017,3
Total,44120 Guadalaviar,38 años,2017,3
Total,44120 Guadalaviar,39 años,2017,2
Total,44120 Guadalaviar,40 años,2017,5
Total,44121 Gúdar,19 años,2017,1
Total,44121 Gúdar,20 años,2017,1
