Sexo,Municipios,Edad (año a año),Periodo,Total
Total,50019 Alforque,68 años,2020,1
Total,50019 Alforque,69 años,2020,1
Total,50019 Alforque,70 años,2020,1
Total,50019 Alforque,71 años,2020,0
Total,50019 Alforque,72 años,2020,3
Total,50019 Alforque,73 años,2020,1
Total,50019 Alforque,74 años,2020,0
Total,50019 Alforque,75 años,2020,0
Total,50019 Alforque,76 años,2020,1
Total,50019 Alforque,77 años,2020,0
Total,50019 Alforque,78 años,2020,2
Total,50019 Alforque,79 años,2020,1
Total,50019 Alforque,80 años,2020,0
Total,50019 Alforque,81 años,2020,1
Total,50019 Alforque,82 años,2020,0
Total,50019 Alforque,83 años,2020,1
Total,50019 Alforque,84 años,2020,0
Total,50019 Alforque,85 años,2020,0
Total,50019 Alforque,86 años,2020,0
Total,50019 Alforque,87 años,2020,0
Total,50019 Alforque,88 años,2020,0
Total,50019 Alforque,89 años,2020,0
Total,50019 Alforque,90 años,2020,0
Total,50019 Alforque,91 años,2020,2
Total,50019 Alforque,92 años,2020,0
Total,50019 Alforque,93 años,2020,0
Total,50019 Alforque,94 años,2020,0
Total,50019 Alforque,95 años,2020,0
Total,50019 Alforque,96 años,2020,1
Total,50019 Alforque,97 años,2020,0
Total,50019 Alforque,98 años,2020,0
Total,50019 Alforque,99 años,2020,0
Total,50019 Alforque,100 y más años,2020,0
Total,50020 Alhama de Aragón,66 años,2020,8
Total,50020 Alhama de Aragón,67 años,2020,13
Total,50020 Alhama de Aragón,68 años,2020,10
Total,50020 Alhama de Aragón,69 años,2020,14
Total,50020 Alhama de Aragón,70 años,2020,17
Total,50020 Alhama de Aragón,71 años,2020,12
Total,50020 Alhama de Aragón,72 años,2020,9
Total,50020 Alhama de Aragón,73 años,2020,6
Total,50020 Alhama de Aragón,74 años,2020,12
Total,50020 Alhama de Aragón,75 años,2020,12
Total,50020 Alhama de Aragón,76 años,2020,13
Total,50020 Alhama de Aragón,77 años,2020,10
Total,50020 Alhama de Aragón,78 años,2020,4
Total,50020 Alhama de Aragón,79 años,2020,10
Total,50020 Alhama de Aragón,80 años,2020,9
Total,50020 Alhama de Aragón,81 años,2020,7
Total,50020 Alhama de Aragón,82 años,2020,6
Total,50020 Alhama de Aragón,83 años,2020,10
Total,50020 Alhama de Aragón,84 años,2020,6
Total,50020 Alhama de Aragón,85 años,2020,6
Total,50020 Alhama de Aragón,86 años,2020,7
Total,50020 Alhama de Aragón,87 años,2020,8
Total,50020 Alhama de Aragón,88 años,2020,9
Total,50020 Alhama de Aragón,89 años,2020,7
Total,50020 Alhama de Aragón,90 años,2020,4
Total,50020 Alhama de Aragón,91 años,2020,2
Total,50020 Alhama de Aragón,92 años,2020,2
Total,50020 Alhama de Aragón,93 años,2020,0
Total,50020 Alhama de Aragón,94 años,2020,2
Total,50020 Alhama de Aragón,95 años,2020,0
Total,50020 Alhama de Aragón,96 años,2020,2
Total,50020 Alhama de Aragón,97 años,2020,1
Total,50020 Alhama de Aragón,98 años,2020,1
Total,50020 Alhama de Aragón,99 años,2020,0
Total,50020 Alhama de Aragón,100 y más años,2020,0
Total,50021 Almochuel,66 años,2020,2
Total,50021 Almochuel,67 años,2020,0
Total,50021 Almochuel,68 años,2020,1
Total,50021 Almochuel,69 años,2020,0
Total,50021 Almochuel,70 años,2020,0
Total,50021 Almochuel,71 años,2020,2
Total,50021 Almochuel,72 años,2020,0
Total,50021 Almochuel,73 años,2020,1
Total,50021 Almochuel,74 años,2020,0
Total,50021 Almochuel,75 años,2020,0
Total,50021 Almochuel,76 años,2020,1
Total,50021 Almochuel,77 años,2020,0
Total,50021 Almochuel,78 años,2020,1
Total,50021 Almochuel,79 años,2020,0
Total,50021 Almochuel,80 años,2020,0
Total,50021 Almochuel,81 años,2020,0
Total,50021 Almochuel,82 años,2020,0
Total,50021 Almochuel,83 años,2020,0
Total,50021 Almochuel,84 años,2020,0
Total,50021 Almochuel,85 años,2020,0
Total,50021 Almochuel,86 años,2020,1
Total,50021 Almochuel,87 años,2020,0
Total,50021 Almochuel,88 años,2020,0
Total,50021 Almochuel,89 años,2020,0
Total,50021 Almochuel,90 años,2020,0
Total,50021 Almochuel,91 años,2020,0
Total,50021 Almochuel,92 años,2020,0
Total,50021 Almochuel,93 años,2020,0
Total,50021 Almochuel,94 años,2020,1
Total,50021 Almochuel,95 años,2020,0
Total,50021 Almochuel,96 años,2020,0
Total,50021 Almochuel,97 años,2020,0
Total,50021 Almochuel,98 años,2020,0
Total,50021 Almochuel,99 años,2020,0
Total,50021 Almochuel,100 y más años,2020,0
Total,50022 Almolda La,66 años,2020,6
Total,50022 Almolda La,67 años,2020,9
Total,50022 Almolda La,68 años,2020,2
Total,50022 Almolda La,69 años,2020,5
Total,50022 Almolda La,70 años,2020,10
Total,50022 Almolda La,71 años,2020,8
Total,50022 Almolda La,72 años,2020,12
Total,50022 Almolda La,73 años,2020,7
Total,50022 Almolda La,74 años,2020,9
Total,50022 Almolda La,75 años,2020,10
Total,50022 Almolda La,76 años,2020,8
Total,50022 Almolda La,77 años,2020,7
Total,50022 Almolda La,78 años,2020,4
Total,50022 Almolda La,79 años,2020,5
Total,50022 Almolda La,80 años,2020,5
Total,50022 Almolda La,81 años,2020,12
Total,50022 Almolda La,82 años,2020,7
Total,50022 Almolda La,83 años,2020,5
Total,50022 Almolda La,84 años,2020,9
Total,50022 Almolda La,85 años,2020,6
Total,50022 Almolda La,86 años,2020,8
Total,50022 Almolda La,87 años,2020,3
Total,50022 Almolda La,88 años,2020,3
Total,50022 Almolda La,89 años,2020,4
Total,50022 Almolda La,90 años,2020,3
Total,50022 Almolda La,91 años,2020,3
Total,50022 Almolda La,92 años,2020,1
Total,50022 Almolda La,93 años,2020,1
Total,50022 Almolda La,94 años,2020,1
Total,50022 Almolda La,95 años,2020,1
Total,50022 Almolda La,96 años,2020,1
Total,50022 Almolda La,97 años,2020,0
Total,50022 Almolda La,98 años,2020,0
Total,50022 Almolda La,99 años,2020,0
Total,50022 Almolda La,100 y más años,2020,0
Total,50023 Almonacid de la Cuba,66 años,2020,3
Total,50023 Almonacid de la Cuba,67 años,2020,2
Total,50023 Almonacid de la Cuba,68 años,2020,3
Total,50023 Almonacid de la Cuba,69 años,2020,3
Total,50023 Almonacid de la Cuba,70 años,2020,3
Total,50023 Almonacid de la Cuba,71 años,2020,2
Total,50023 Almonacid de la Cuba,72 años,2020,5
Total,50023 Almonacid de la Cuba,73 años,2020,1
Total,50023 Almonacid de la Cuba,74 años,2020,2
Total,50023 Almonacid de la Cuba,75 años,2020,3
Total,50023 Almonacid de la Cuba,76 años,2020,6
Total,50023 Almonacid de la Cuba,77 años,2020,5
Total,50023 Almonacid de la Cuba,78 años,2020,3
Total,50023 Almonacid de la Cuba,79 años,2020,1
Total,50023 Almonacid de la Cuba,80 años,2020,3
Total,50023 Almonacid de la Cuba,81 años,2020,3
Total,50023 Almonacid de la Cuba,82 años,2020,4
Total,50023 Almonacid de la Cuba,83 años,2020,2
Total,50023 Almonacid de la Cuba,84 años,2020,5
Total,50023 Almonacid de la Cuba,85 años,2020,6
Total,50023 Almonacid de la Cuba,86 años,2020,7
Total,50023 Almonacid de la Cuba,87 años,2020,7
Total,50023 Almonacid de la Cuba,88 años,2020,0
Total,50023 Almonacid de la Cuba,89 años,2020,3
Total,50023 Almonacid de la Cuba,90 años,2020,2
Total,50023 Almonacid de la Cuba,91 años,2020,1
Total,50023 Almonacid de la Cuba,92 años,2020,0
Total,50023 Almonacid de la Cuba,93 años,2020,0
Total,50023 Almonacid de la Cuba,94 años,2020,1
Total,50023 Almonacid de la Cuba,95 años,2020,1
Total,50023 Almonacid de la Cuba,96 años,2020,1
Total,50023 Almonacid de la Cuba,97 años,2020,0
Total,50023 Almonacid de la Cuba,98 años,2020,0
Total,50023 Almonacid de la Cuba,99 años,2020,0
Total,50023 Almonacid de la Cuba,100 y más años,2020,0
Total,50024 Almonacid de la Sierra,66 años,2020,5
Total,50024 Almonacid de la Sierra,67 años,2020,11
Total,50024 Almonacid de la Sierra,68 años,2020,4
Total,50024 Almonacid de la Sierra,69 años,2020,12
Total,50024 Almonacid de la Sierra,70 años,2020,10
Total,50024 Almonacid de la Sierra,71 años,2020,4
Total,50024 Almonacid de la Sierra,72 años,2020,8
Total,50024 Almonacid de la Sierra,73 años,2020,10
Total,50024 Almonacid de la Sierra,74 años,2020,8
Total,50024 Almonacid de la Sierra,75 años,2020,8
Total,50024 Almonacid de la Sierra,76 años,2020,5
Total,50024 Almonacid de la Sierra,77 años,2020,8
Total,50024 Almonacid de la Sierra,78 años,2020,9
Total,50024 Almonacid de la Sierra,79 años,2020,11
Total,50024 Almonacid de la Sierra,80 años,2020,10
Total,50024 Almonacid de la Sierra,81 años,2020,6
Total,50024 Almonacid de la Sierra,82 años,2020,4
Total,50024 Almonacid de la Sierra,83 años,2020,6
Total,50024 Almonacid de la Sierra,84 años,2020,8
Total,50024 Almonacid de la Sierra,85 años,2020,4
Total,50024 Almonacid de la Sierra,86 años,2020,7
Total,50024 Almonacid de la Sierra,87 años,2020,5
Total,50024 Almonacid de la Sierra,88 años,2020,8
Total,50024 Almonacid de la Sierra,89 años,2020,1
Total,50024 Almonacid de la Sierra,90 años,2020,7
Total,50024 Almonacid de la Sierra,91 años,2020,1
Total,50024 Almonacid de la Sierra,92 años,2020,5
Total,50024 Almonacid de la Sierra,93 años,2020,3
Total,50024 Almonacid de la Sierra,94 años,2020,3
Total,50024 Almonacid de la Sierra,95 años,2020,2
Total,50024 Almonacid de la Sierra,96 años,2020,1
Total,50024 Almonacid de la Sierra,97 años,2020,0
Total,50024 Almonacid de la Sierra,98 años,2020,3
Total,50024 Almonacid de la Sierra,99 años,2020,0
Total,50024 Almonacid de la Sierra,100 y más años,2020,0
Total,50025 Almunia de Doña Godina La,66 años,2020,62
Total,50025 Almunia de Doña Godina La,67 años,2020,50
Total,50025 Almunia de Doña Godina La,68 años,2020,57
Total,50025 Almunia de Doña Godina La,69 años,2020,62
Total,50025 Almunia de Doña Godina La,70 años,2020,55
Total,50025 Almunia de Doña Godina La,71 años,2020,56
Total,50025 Almunia de Doña Godina La,72 años,2020,54
Total,50025 Almunia de Doña Godina La,73 años,2020,53
Total,50025 Almunia de Doña Godina La,74 años,2020,46
Total,50025 Almunia de Doña Godina La,75 años,2020,54
Total,50025 Almunia de Doña Godina La,76 años,2020,48
Total,50025 Almunia de Doña Godina La,77 años,2020,49
Total,50025 Almunia de Doña Godina La,78 años,2020,41
Total,50025 Almunia de Doña Godina La,79 años,2020,55
Total,50025 Almunia de Doña Godina La,80 años,2020,30
Total,50025 Almunia de Doña Godina La,81 años,2020,36
Total,50025 Almunia de Doña Godina La,82 años,2020,31
Total,50025 Almunia de Doña Godina La,83 años,2020,40
Total,50025 Almunia de Doña Godina La,84 años,2020,37
Total,50025 Almunia de Doña Godina La,85 años,2020,39
Total,50025 Almunia de Doña Godina La,86 años,2020,30
Total,50025 Almunia de Doña Godina La,87 años,2020,36
Total,50025 Almunia de Doña Godina La,88 años,2020,17
Total,50025 Almunia de Doña Godina La,89 años,2020,31
Total,50025 Almunia de Doña Godina La,90 años,2020,26
Total,50025 Almunia de Doña Godina La,91 años,2020,18
Total,50025 Almunia de Doña Godina La,92 años,2020,15
Total,50025 Almunia de Doña Godina La,93 años,2020,18
Total,50025 Almunia de Doña Godina La,94 años,2020,10
Total,50025 Almunia de Doña Godina La,95 años,2020,11
Total,50025 Almunia de Doña Godina La,96 años,2020,5
Total,50025 Almunia de Doña Godina La,97 años,2020,3
Total,50025 Almunia de Doña Godina La,98 años,2020,1
Total,50025 Almunia de Doña Godina La,99 años,2020,1
Total,50025 Almunia de Doña Godina La,100 y más años,2020,3
Total,50026 Alpartir,66 años,2020,3
Total,50026 Alpartir,67 años,2020,8
Total,50026 Alpartir,68 años,2020,9
Total,50026 Alpartir,69 años,2020,5
Total,50026 Alpartir,70 años,2020,2
Total,50026 Alpartir,71 años,2020,11
Total,50026 Alpartir,72 años,2020,5
Total,50026 Alpartir,73 años,2020,9
Total,50026 Alpartir,74 años,2020,9
Total,50026 Alpartir,75 años,2020,7
Total,50026 Alpartir,76 años,2020,6
Total,50026 Alpartir,77 años,2020,5
Total,50026 Alpartir,78 años,2020,6
Total,50026 Alpartir,79 años,2020,3
Total,50026 Alpartir,80 años,2020,5
Total,50026 Alpartir,81 años,2020,8
Total,50026 Alpartir,82 años,2020,3
Total,50026 Alpartir,83 años,2020,2
Total,50026 Alpartir,84 años,2020,3
Total,50026 Alpartir,85 años,2020,7
Total,50026 Alpartir,86 años,2020,5
Total,50026 Alpartir,87 años,2020,6
Total,50026 Alpartir,88 años,2020,1
Total,50026 Alpartir,89 años,2020,3
Total,50026 Alpartir,90 años,2020,2
Total,50026 Alpartir,91 años,2020,3
Total,50026 Alpartir,92 años,2020,2
Total,50026 Alpartir,93 años,2020,4
Total,50026 Alpartir,94 años,2020,1
Total,50026 Alpartir,95 años,2020,2
Total,50026 Alpartir,96 años,2020,1
Total,50026 Alpartir,97 años,2020,0
Total,50026 Alpartir,98 años,2020,0
Total,50026 Alpartir,99 años,2020,0
Total,50026 Alpartir,100 y más años,2020,0
Total,50027 Ambel,66 años,2020,2
Total,50027 Ambel,67 años,2020,3
Total,50027 Ambel,68 años,2020,4
Total,50027 Ambel,69 años,2020,7
Total,50027 Ambel,70 años,2020,2
Total,50027 Ambel,71 años,2020,7
Total,50027 Ambel,72 años,2020,7
Total,50027 Ambel,73 años,2020,5
Total,50027 Ambel,74 años,2020,1
Total,50027 Ambel,75 años,2020,3
Total,50027 Ambel,76 años,2020,8
Total,50027 Ambel,77 años,2020,4
Total,50027 Ambel,78 años,2020,7
Total,50027 Ambel,79 años,2020,5
Total,50027 Ambel,80 años,2020,4
Total,50027 Ambel,81 años,2020,3
Total,50027 Ambel,82 años,2020,6
Total,50027 Ambel,83 años,2020,1
Total,50027 Ambel,84 años,2020,3
Total,50027 Ambel,85 años,2020,1
Total,50027 Ambel,86 años,2020,3
Total,50027 Ambel,87 años,2020,2
Total,50027 Ambel,88 años,2020,2
Total,50027 Ambel,89 años,2020,1
Total,50027 Ambel,90 años,2020,0
Total,50027 Ambel,91 años,2020,1
Total,50027 Ambel,92 años,2020,0
Total,50027 Ambel,93 años,2020,0
Total,50027 Ambel,94 años,2020,0
Total,50027 Ambel,95 años,2020,0
Total,50027 Ambel,96 años,2020,0
Total,50027 Ambel,97 años,2020,0
Total,50027 Ambel,98 años,2020,0
Total,50027 Ambel,99 años,2020,0
Total,50027 Ambel,100 y más años,2020,0
Total,50028 Anento,66 años,2020,3
Total,50028 Anento,67 años,2020,1
Total,50028 Anento,68 años,2020,2
Total,50028 Anento,69 años,2020,0
Total,50028 Anento,70 años,2020,1
Total,50028 Anento,71 años,2020,1
Total,50028 Anento,72 años,2020,0
Total,50028 Anento,73 años,2020,1
Total,50028 Anento,74 años,2020,0
Total,50028 Anento,75 años,2020,2
Total,50028 Anento,76 años,2020,0
Total,50028 Anento,77 años,2020,1
Total,50028 Anento,78 años,2020,1
Total,50028 Anento,79 años,2020,0
Total,50028 Anento,80 años,2020,0
Total,50028 Anento,81 años,2020,0
Total,50028 Anento,82 años,2020,0
Total,50028 Anento,83 años,2020,0
Total,50028 Anento,84 años,2020,0
Total,50028 Anento,85 años,2020,0
Total,50028 Anento,86 años,2020,2
Total,50028 Anento,87 años,2020,1
Total,50028 Anento,88 años,2020,0
Total,50028 Anento,89 años,2020,0
Total,50028 Anento,90 años,2020,0
Total,50028 Anento,91 años,2020,0
Total,50028 Anento,92 años,2020,0
Total,50028 Anento,93 años,2020,0
Total,50028 Anento,94 años,2020,0
Total,50028 Anento,95 años,2020,0
Total,50028 Anento,96 años,2020,0
Total,50028 Anento,97 años,2020,0
Total,50028 Anento,98 años,2020,0
Total,50028 Anento,99 años,2020,0
Total,50028 Anento,100 y más años,2020,0
Total,50029 Aniñón,66 años,2020,3
Total,50029 Aniñón,67 años,2020,10
Total,50029 Aniñón,68 años,2020,6
Total,50029 Aniñón,69 años,2020,5
Total,50029 Aniñón,70 años,2020,17
Total,50029 Aniñón,71 años,2020,8
Total,50029 Aniñón,72 años,2020,12
Total,50029 Aniñón,73 años,2020,14
Total,50029 Aniñón,74 años,2020,13
Total,50029 Aniñón,75 años,2020,7
Total,50029 Aniñón,76 años,2020,8
Total,50029 Aniñón,77 años,2020,9
Total,50029 Aniñón,78 años,2020,10
Total,50029 Aniñón,79 años,2020,11
Total,50029 Aniñón,80 años,2020,13
Total,50029 Aniñón,81 años,2020,7
Total,50029 Aniñón,82 años,2020,11
Total,50029 Aniñón,83 años,2020,6
Total,50029 Aniñón,84 años,2020,12
Total,50029 Aniñón,85 años,2020,8
Total,50029 Aniñón,86 años,2020,8
Total,50029 Aniñón,87 años,2020,9
Total,50029 Aniñón,88 años,2020,13
Total,50029 Aniñón,89 años,2020,9
Total,50029 Aniñón,90 años,2020,4
Total,50029 Aniñón,91 años,2020,5
Total,50029 Aniñón,92 años,2020,0
Total,50029 Aniñón,93 años,2020,1
Total,50029 Aniñón,94 años,2020,1
Total,50029 Aniñón,95 años,2020,1
Total,50029 Aniñón,96 años,2020,1
Total,50029 Aniñón,97 años,2020,0
Total,50029 Aniñón,98 años,2020,0
Total,50029 Aniñón,99 años,2020,0
Total,50029 Aniñón,100 y más años,2020,0
Total,50030 Añón de Moncayo,66 años,2020,4
Total,50030 Añón de Moncayo,67 años,2020,7
Total,50030 Añón de Moncayo,68 años,2020,3
Total,50030 Añón de Moncayo,69 años,2020,2
Total,50030 Añón de Moncayo,70 años,2020,2
Total,50030 Añón de Moncayo,71 años,2020,3
Total,50030 Añón de Moncayo,72 años,2020,3
Total,50030 Añón de Moncayo,73 años,2020,7
Total,50030 Añón de Moncayo,74 años,2020,4
Total,50030 Añón de Moncayo,75 años,2020,4
Total,50030 Añón de Moncayo,76 años,2020,4
Total,50030 Añón de Moncayo,77 años,2020,1
Total,50030 Añón de Moncayo,78 años,2020,0
Total,50030 Añón de Moncayo,79 años,2020,1
Total,50030 Añón de Moncayo,80 años,2020,1
Total,50030 Añón de Moncayo,81 años,2020,2
Total,50030 Añón de Moncayo,82 años,2020,2
Total,50030 Añón de Moncayo,83 años,2020,2
Total,50030 Añón de Moncayo,84 años,2020,1
Total,50030 Añón de Moncayo,85 años,2020,6
Total,50030 Añón de Moncayo,86 años,2020,4
Total,50030 Añón de Moncayo,87 años,2020,4
Total,50030 Añón de Moncayo,88 años,2020,1
Total,50030 Añón de Moncayo,89 años,2020,4
Total,50030 Añón de Moncayo,90 años,2020,0
Total,50030 Añón de Moncayo,91 años,2020,2
Total,50030 Añón de Moncayo,92 años,2020,1
Total,50030 Añón de Moncayo,93 años,2020,3
Total,50030 Añón de Moncayo,94 años,2020,1
Total,50030 Añón de Moncayo,95 años,2020,3
Total,50030 Añón de Moncayo,96 años,2020,1
Total,50030 Añón de Moncayo,97 años,2020,0
Total,50030 Añón de Moncayo,98 años,2020,1
Total,50030 Añón de Moncayo,99 años,2020,0
Total,50030 Añón de Moncayo,100 y más años,2020,1
Total,50031 Aranda de Moncayo,66 años,2020,3
Total,50031 Aranda de Moncayo,67 años,2020,2
Total,50031 Aranda de Moncayo,68 años,2020,6
Total,50031 Aranda de Moncayo,69 años,2020,3
Total,50031 Aranda de Moncayo,70 años,2020,1
Total,50031 Aranda de Moncayo,71 años,2020,2
Total,50031 Aranda de Moncayo,72 años,2020,2
Total,50031 Aranda de Moncayo,73 años,2020,1
Total,50031 Aranda de Moncayo,74 años,2020,2
Total,50031 Aranda de Moncayo,75 años,2020,0
Total,50031 Aranda de Moncayo,76 años,2020,1
Total,50031 Aranda de Moncayo,77 años,2020,2
Total,50031 Aranda de Moncayo,78 años,2020,1
Total,50031 Aranda de Moncayo,79 años,2020,2
Total,50031 Aranda de Moncayo,80 años,2020,1
Total,50031 Aranda de Moncayo,81 años,2020,1
Total,50031 Aranda de Moncayo,82 años,2020,1
Total,50031 Aranda de Moncayo,83 años,2020,3
Total,50031 Aranda de Moncayo,84 años,2020,2
Total,50031 Aranda de Moncayo,85 años,2020,4
Total,50031 Aranda de Moncayo,86 años,2020,3
Total,50031 Aranda de Moncayo,87 años,2020,2
Total,50031 Aranda de Moncayo,88 años,2020,1
Total,50031 Aranda de Moncayo,89 años,2020,1
Total,50031 Aranda de Moncayo,90 años,2020,0
Total,50031 Aranda de Moncayo,91 años,2020,2
