Sexo,Municipios,Edad (año a año),Periodo,Total
Total,22170 Panticosa,23 años,2017,9
Total,22170 Panticosa,24 años,2017,7
Total,22170 Panticosa,25 años,2017,8
Total,22170 Panticosa,26 años,2017,13
Total,22170 Panticosa,27 años,2017,5
Total,22170 Panticosa,28 años,2017,10
Total,22170 Panticosa,29 años,2017,11
Total,22170 Panticosa,30 años,2017,16
Total,22170 Panticosa,31 años,2017,9
Total,22170 Panticosa,32 años,2017,15
Total,22170 Panticosa,33 años,2017,14
Total,22170 Panticosa,34 años,2017,17
Total,22170 Panticosa,35 años,2017,9
Total,22170 Panticosa,36 años,2017,13
Total,22170 Panticosa,37 años,2017,12
Total,22170 Panticosa,38 años,2017,17
Total,22170 Panticosa,39 años,2017,12
Total,22170 Panticosa,40 años,2017,9
Total,22172 Peñalba,19 años,2017,4
Total,22172 Peñalba,20 años,2017,7
Total,22172 Peñalba,21 años,2017,7
Total,22172 Peñalba,22 años,2017,3
Total,22172 Peñalba,23 años,2017,9
Total,22172 Peñalba,24 años,2017,5
Total,22172 Peñalba,25 años,2017,11
Total,22172 Peñalba,26 años,2017,12
Total,22172 Peñalba,27 años,2017,3
Total,22172 Peñalba,28 años,2017,6
Total,22172 Peñalba,29 años,2017,6
Total,22172 Peñalba,30 años,2017,6
Total,22172 Peñalba,31 años,2017,9
Total,22172 Peñalba,32 años,2017,8
Total,22172 Peñalba,33 años,2017,9
Total,22172 Peñalba,34 años,2017,7
Total,22172 Peñalba,35 años,2017,2
Total,22172 Peñalba,36 años,2017,7
Total,22172 Peñalba,37 años,2017,11
Total,22172 Peñalba,38 años,2017,8
Total,22172 Peñalba,39 años,2017,9
Total,22172 Peñalba,40 años,2017,11
Total,22173 Peñas de Riglos Las,19 años,2017,2
Total,22173 Peñas de Riglos Las,20 años,2017,1
Total,22173 Peñas de Riglos Las,21 años,2017,2
Total,22173 Peñas de Riglos Las,22 años,2017,2
Total,22173 Peñas de Riglos Las,23 años,2017,1
Total,22173 Peñas de Riglos Las,24 años,2017,2
Total,22173 Peñas de Riglos Las,25 años,2017,1
Total,22173 Peñas de Riglos Las,26 años,2017,1
Total,22173 Peñas de Riglos Las,27 años,2017,3
Total,22173 Peñas de Riglos Las,28 años,2017,4
Total,22173 Peñas de Riglos Las,29 años,2017,0
Total,22173 Peñas de Riglos Las,30 años,2017,0
Total,22173 Peñas de Riglos Las,31 años,2017,4
Total,22173 Peñas de Riglos Las,32 años,2017,0
Total,22173 Peñas de Riglos Las,33 años,2017,1
Total,22173 Peñas de Riglos Las,34 años,2017,2
Total,22173 Peñas de Riglos Las,35 años,2017,2
Total,22173 Peñas de Riglos Las,36 años,2017,4
Total,22173 Peñas de Riglos Las,37 años,2017,2
Total,22173 Peñas de Riglos Las,38 años,2017,3
Total,22173 Peñas de Riglos Las,39 años,2017,8
Total,22173 Peñas de Riglos Las,40 años,2017,2
Total,22174 Peralta de Alcofea,19 años,2017,3
Total,22174 Peralta de Alcofea,20 años,2017,3
Total,22174 Peralta de Alcofea,21 años,2017,4
Total,22174 Peralta de Alcofea,22 años,2017,1
Total,22174 Peralta de Alcofea,23 años,2017,4
Total,22174 Peralta de Alcofea,24 años,2017,8
Total,22174 Peralta de Alcofea,25 años,2017,3
Total,22174 Peralta de Alcofea,26 años,2017,2
Total,22174 Peralta de Alcofea,27 años,2017,2
Total,22174 Peralta de Alcofea,28 años,2017,3
Total,22174 Peralta de Alcofea,29 años,2017,4
Total,22174 Peralta de Alcofea,30 años,2017,8
Total,22174 Peralta de Alcofea,31 años,2017,5
Total,22174 Peralta de Alcofea,32 años,2017,8
Total,22174 Peralta de Alcofea,33 años,2017,7
Total,22174 Peralta de Alcofea,34 años,2017,4
Total,22174 Peralta de Alcofea,35 años,2017,7
Total,22174 Peralta de Alcofea,36 años,2017,6
Total,22174 Peralta de Alcofea,37 años,2017,11
Total,22174 Peralta de Alcofea,38 años,2017,4
Total,22174 Peralta de Alcofea,39 años,2017,5
Total,22174 Peralta de Alcofea,40 años,2017,11
Total,22175 Peralta de Calasanz,19 años,2017,1
Total,22175 Peralta de Calasanz,20 años,2017,2
Total,22175 Peralta de Calasanz,21 años,2017,1
Total,22175 Peralta de Calasanz,22 años,2017,1
Total,22175 Peralta de Calasanz,23 años,2017,2
Total,22175 Peralta de Calasanz,24 años,2017,0
Total,22175 Peralta de Calasanz,25 años,2017,1
Total,22175 Peralta de Calasanz,26 años,2017,1
Total,22175 Peralta de Calasanz,27 años,2017,1
Total,22175 Peralta de Calasanz,28 años,2017,1
Total,22175 Peralta de Calasanz,29 años,2017,0
Total,22175 Peralta de Calasanz,30 años,2017,0
Total,22175 Peralta de Calasanz,31 años,2017,1
Total,22175 Peralta de Calasanz,32 años,2017,3
Total,22175 Peralta de Calasanz,33 años,2017,2
Total,22175 Peralta de Calasanz,34 años,2017,2
Total,22175 Peralta de Calasanz,35 años,2017,0
Total,22175 Peralta de Calasanz,36 años,2017,7
Total,22175 Peralta de Calasanz,37 años,2017,8
Total,22175 Peralta de Calasanz,38 años,2017,1
Total,22175 Peralta de Calasanz,39 años,2017,4
Total,22175 Peralta de Calasanz,40 años,2017,2
Total,22176 Peraltilla,19 años,2017,1
Total,22176 Peraltilla,20 años,2017,4
Total,22176 Peraltilla,21 años,2017,0
Total,22176 Peraltilla,22 años,2017,8
Total,22176 Peraltilla,23 años,2017,3
Total,22176 Peraltilla,24 años,2017,2
Total,22176 Peraltilla,25 años,2017,1
Total,22176 Peraltilla,26 años,2017,2
Total,22176 Peraltilla,27 años,2017,3
Total,22176 Peraltilla,28 años,2017,1
Total,22176 Peraltilla,29 años,2017,4
Total,22176 Peraltilla,30 años,2017,5
Total,22176 Peraltilla,31 años,2017,0
Total,22176 Peraltilla,32 años,2017,1
Total,22176 Peraltilla,33 años,2017,3
Total,22176 Peraltilla,34 años,2017,3
Total,22176 Peraltilla,35 años,2017,2
Total,22176 Peraltilla,36 años,2017,4
Total,22176 Peraltilla,37 años,2017,0
Total,22176 Peraltilla,38 años,2017,4
Total,22176 Peraltilla,39 años,2017,1
Total,22176 Peraltilla,40 años,2017,2
Total,22177 Perarrúa,19 años,2017,0
Total,22177 Perarrúa,20 años,2017,1
Total,22177 Perarrúa,21 años,2017,1
Total,22177 Perarrúa,22 años,2017,0
Total,22177 Perarrúa,23 años,2017,0
Total,22177 Perarrúa,24 años,2017,2
Total,22177 Perarrúa,25 años,2017,0
Total,22177 Perarrúa,26 años,2017,0
Total,22177 Perarrúa,27 años,2017,2
Total,22177 Perarrúa,28 años,2017,2
Total,22177 Perarrúa,29 años,2017,2
Total,22177 Perarrúa,30 años,2017,2
Total,22177 Perarrúa,31 años,2017,0
Total,22177 Perarrúa,32 años,2017,0
Total,22177 Perarrúa,33 años,2017,2
Total,22177 Perarrúa,34 años,2017,2
Total,22177 Perarrúa,35 años,2017,3
Total,22177 Perarrúa,36 años,2017,3
Total,22177 Perarrúa,37 años,2017,1
Total,22177 Perarrúa,38 años,2017,1
Total,22177 Perarrúa,39 años,2017,2
Total,22177 Perarrúa,40 años,2017,1
Total,22178 Pertusa,19 años,2017,1
Total,22178 Pertusa,20 años,2017,1
Total,22178 Pertusa,21 años,2017,1
Total,22178 Pertusa,22 años,2017,1
Total,22178 Pertusa,23 años,2017,1
Total,22178 Pertusa,24 años,2017,0
Total,22178 Pertusa,25 años,2017,1
Total,22178 Pertusa,26 años,2017,0
Total,22178 Pertusa,27 años,2017,3
Total,22178 Pertusa,28 años,2017,1
Total,22178 Pertusa,29 años,2017,2
Total,22178 Pertusa,30 años,2017,2
Total,22178 Pertusa,31 años,2017,3
Total,22178 Pertusa,32 años,2017,1
Total,22178 Pertusa,33 años,2017,2
Total,22178 Pertusa,34 años,2017,2
Total,22178 Pertusa,35 años,2017,1
Total,22178 Pertusa,36 años,2017,1
Total,22178 Pertusa,37 años,2017,2
Total,22178 Pertusa,38 años,2017,0
Total,22178 Pertusa,39 años,2017,3
Total,22178 Pertusa,40 años,2017,0
Total,22181 Piracés,19 años,2017,2
Total,22181 Piracés,20 años,2017,0
Total,22181 Piracés,21 años,2017,1
Total,22181 Piracés,22 años,2017,0
Total,22181 Piracés,23 años,2017,0
Total,22181 Piracés,24 años,2017,0
Total,22181 Piracés,25 años,2017,1
Total,22181 Piracés,26 años,2017,0
Total,22181 Piracés,27 años,2017,1
Total,22181 Piracés,28 años,2017,0
Total,22181 Piracés,29 años,2017,1
Total,22181 Piracés,30 años,2017,1
Total,22181 Piracés,31 años,2017,1
Total,22181 Piracés,32 años,2017,0
Total,22181 Piracés,33 años,2017,2
Total,22181 Piracés,34 años,2017,1
Total,22181 Piracés,35 años,2017,1
Total,22181 Piracés,36 años,2017,0
Total,22181 Piracés,37 años,2017,1
Total,22181 Piracés,38 años,2017,4
Total,22181 Piracés,39 años,2017,0
Total,22181 Piracés,40 años,2017,4
Total,22182 Plan,19 años,2017,0
Total,22182 Plan,20 años,2017,2
Total,22182 Plan,21 años,2017,2
Total,22182 Plan,22 años,2017,2
Total,22182 Plan,23 años,2017,4
Total,22182 Plan,24 años,2017,5
Total,22182 Plan,25 años,2017,4
Total,22182 Plan,26 años,2017,3
Total,22182 Plan,27 años,2017,1
Total,22182 Plan,28 años,2017,3
Total,22182 Plan,29 años,2017,1
Total,22182 Plan,30 años,2017,3
Total,22182 Plan,31 años,2017,2
Total,22182 Plan,32 años,2017,4
Total,22182 Plan,33 años,2017,2
Total,22182 Plan,34 años,2017,2
Total,22182 Plan,35 años,2017,0
Total,22182 Plan,36 años,2017,2
Total,22182 Plan,37 años,2017,5
Total,22182 Plan,38 años,2017,1
Total,22182 Plan,39 años,2017,1
Total,22182 Plan,40 años,2017,3
Total,22184 Poleñino,19 años,2017,0
Total,22184 Poleñino,20 años,2017,2
Total,22184 Poleñino,21 años,2017,2
Total,22184 Poleñino,22 años,2017,1
Total,22184 Poleñino,23 años,2017,1
Total,22184 Poleñino,24 años,2017,1
Total,22184 Poleñino,25 años,2017,2
Total,22184 Poleñino,26 años,2017,2
Total,22184 Poleñino,27 años,2017,3
Total,22184 Poleñino,28 años,2017,3
Total,22184 Poleñino,29 años,2017,4
Total,22184 Poleñino,30 años,2017,0
Total,22184 Poleñino,31 años,2017,2
Total,22184 Poleñino,32 años,2017,2
Total,22184 Poleñino,33 años,2017,2
Total,22184 Poleñino,34 años,2017,3
Total,22184 Poleñino,35 años,2017,2
Total,22184 Poleñino,36 años,2017,2
Total,22184 Poleñino,37 años,2017,5
Total,22184 Poleñino,38 años,2017,3
Total,22184 Poleñino,39 años,2017,1
Total,22184 Poleñino,40 años,2017,6
Total,22186 Pozán de Vero,19 años,2017,0
Total,22186 Pozán de Vero,20 años,2017,1
Total,22186 Pozán de Vero,21 años,2017,1
Total,22186 Pozán de Vero,22 años,2017,0
Total,22186 Pozán de Vero,23 años,2017,0
Total,22186 Pozán de Vero,24 años,2017,4
Total,22186 Pozán de Vero,25 años,2017,0
Total,22186 Pozán de Vero,26 años,2017,3
Total,22186 Pozán de Vero,27 años,2017,2
Total,22186 Pozán de Vero,28 años,2017,0
Total,22186 Pozán de Vero,29 años,2017,4
Total,22186 Pozán de Vero,30 años,2017,4
Total,22186 Pozán de Vero,31 años,2017,5
Total,22186 Pozán de Vero,32 años,2017,1
Total,22186 Pozán de Vero,33 años,2017,4
Total,22186 Pozán de Vero,34 años,2017,2
Total,22186 Pozán de Vero,35 años,2017,2
Total,22186 Pozán de Vero,36 años,2017,6
Total,22186 Pozán de Vero,37 años,2017,2
Total,22186 Pozán de Vero,38 años,2017,5
Total,22186 Pozán de Vero,39 años,2017,2
Total,22186 Pozán de Vero,40 años,2017,1
Total,22187 Puebla de Castro La,19 años,2017,1
Total,22187 Puebla de Castro La,20 años,2017,2
Total,22187 Puebla de Castro La,21 años,2017,9
Total,22187 Puebla de Castro La,22 años,2017,3
Total,22187 Puebla de Castro La,23 años,2017,3
Total,22187 Puebla de Castro La,24 años,2017,2
Total,22187 Puebla de Castro La,25 años,2017,1
Total,22187 Puebla de Castro La,26 años,2017,3
Total,22187 Puebla de Castro La,27 años,2017,2
Total,22187 Puebla de Castro La,28 años,2017,2
Total,22187 Puebla de Castro La,29 años,2017,3
Total,22187 Puebla de Castro La,30 años,2017,2
Total,22187 Puebla de Castro La,31 años,2017,3
Total,22187 Puebla de Castro La,32 años,2017,7
Total,22187 Puebla de Castro La,33 años,2017,2
Total,22187 Puebla de Castro La,34 años,2017,4
Total,22187 Puebla de Castro La,35 años,2017,8
Total,22187 Puebla de Castro La,36 años,2017,5
Total,22187 Puebla de Castro La,37 años,2017,6
Total,22187 Puebla de Castro La,38 años,2017,4
Total,22187 Puebla de Castro La,39 años,2017,5
Total,22187 Puebla de Castro La,40 años,2017,5
Total,22188 Puente de Montañana,19 años,2017,0
Total,22188 Puente de Montañana,20 años,2017,2
Total,22188 Puente de Montañana,21 años,2017,0
Total,22188 Puente de Montañana,22 años,2017,0
Total,22188 Puente de Montañana,23 años,2017,0
Total,22188 Puente de Montañana,24 años,2017,0
Total,22188 Puente de Montañana,25 años,2017,1
Total,22188 Puente de Montañana,26 años,2017,0
Total,22188 Puente de Montañana,27 años,2017,0
Total,22188 Puente de Montañana,28 años,2017,0
Total,22188 Puente de Montañana,29 años,2017,2
Total,22188 Puente de Montañana,30 años,2017,2
Total,22188 Puente de Montañana,31 años,2017,0
Total,22188 Puente de Montañana,32 años,2017,4
Total,22188 Puente de Montañana,33 años,2017,0
Total,22188 Puente de Montañana,34 años,2017,2
Total,22188 Puente de Montañana,35 años,2017,2
Total,22188 Puente de Montañana,36 años,2017,0
Total,22188 Puente de Montañana,37 años,2017,0
Total,22188 Puente de Montañana,38 años,2017,0
Total,22188 Puente de Montañana,39 años,2017,0
Total,22188 Puente de Montañana,40 años,2017,2
Total,22902 Puente la Reina de Jaca,19 años,2017,1
Total,22902 Puente la Reina de Jaca,20 años,2017,2
Total,22902 Puente la Reina de Jaca,21 años,2017,3
Total,22902 Puente la Reina de Jaca,22 años,2017,0
Total,22902 Puente la Reina de Jaca,23 años,2017,1
Total,22902 Puente la Reina de Jaca,24 años,2017,2
Total,22902 Puente la Reina de Jaca,25 años,2017,3
Total,22902 Puente la Reina de Jaca,26 años,2017,1
Total,22902 Puente la Reina de Jaca,27 años,2017,1
Total,22902 Puente la Reina de Jaca,28 años,2017,2
Total,22902 Puente la Reina de Jaca,29 años,2017,0
Total,22902 Puente la Reina de Jaca,30 años,2017,3
Total,22902 Puente la Reina de Jaca,31 años,2017,1
Total,22902 Puente la Reina de Jaca,32 años,2017,3
Total,22902 Puente la Reina de Jaca,33 años,2017,2
Total,22902 Puente la Reina de Jaca,34 años,2017,6
Total,22902 Puente la Reina de Jaca,35 años,2017,4
Total,22902 Puente la Reina de Jaca,36 años,2017,7
Total,22902 Puente la Reina de Jaca,37 años,2017,4
Total,22902 Puente la Reina de Jaca,38 años,2017,5
Total,22902 Puente la Reina de Jaca,39 años,2017,4
Total,22902 Puente la Reina de Jaca,40 años,2017,5
Total,22189 Puértolas,19 años,2017,0
Total,22189 Puértolas,20 años,2017,1
Total,22189 Puértolas,21 años,2017,2
Total,22189 Puértolas,22 años,2017,0
Total,22189 Puértolas,23 años,2017,0
Total,22189 Puértolas,24 años,2017,1
Total,22189 Puértolas,25 años,2017,1
Total,22189 Puértolas,26 años,2017,1
Total,22189 Puértolas,27 años,2017,2
Total,22189 Puértolas,28 años,2017,1
Total,22189 Puértolas,29 años,2017,0
Total,22189 Puértolas,30 años,2017,2
Total,22189 Puértolas,31 años,2017,1
Total,22189 Puértolas,32 años,2017,3
Total,22189 Puértolas,33 años,2017,2
Total,22189 Puértolas,34 años,2017,4
Total,22189 Puértolas,35 años,2017,2
Total,22189 Puértolas,36 años,2017,6
Total,22189 Puértolas,37 años,2017,5
Total,22189 Puértolas,38 años,2017,6
Total,22189 Puértolas,39 años,2017,4
Total,22189 Puértolas,40 años,2017,5
Total,22190 Pueyo de Araguás El,19 años,2017,0
Total,22190 Pueyo de Araguás El,20 años,2017,0
Total,22190 Pueyo de Araguás El,21 años,2017,1
Total,22190 Pueyo de Araguás El,22 años,2017,2
Total,22190 Pueyo de Araguás El,23 años,2017,1
Total,22190 Pueyo de Araguás El,24 años,2017,3
Total,22190 Pueyo de Araguás El,25 años,2017,2
Total,22190 Pueyo de Araguás El,26 años,2017,0
Total,22190 Pueyo de Araguás El,27 años,2017,1
Total,22190 Pueyo de Araguás El,28 años,2017,1
Total,22190 Pueyo de Araguás El,29 años,2017,2
Total,22190 Pueyo de Araguás El,30 años,2017,1
Total,22190 Pueyo de Araguás El,31 años,2017,3
Total,22190 Pueyo de Araguás El,32 años,2017,0
Total,22190 Pueyo de Araguás El,33 años,2017,1
Total,22190 Pueyo de Araguás El,34 años,2017,0
Total,22190 Pueyo de Araguás El,35 años,2017,0
Total,22190 Pueyo de Araguás El,36 años,2017,2
Total,22190 Pueyo de Araguás El,37 años,2017,6
Total,22190 Pueyo de Araguás El,38 años,2017,4
Total,22190 Pueyo de Araguás El,39 años,2017,0
Total,22190 Pueyo de Araguás El,40 años,2017,4
Total,22193 Pueyo de Santa Cruz,19 años,2017,4
Total,22193 Pueyo de Santa Cruz,20 años,2017,3
Total,22193 Pueyo de Santa Cruz,21 años,2017,1
Total,22193 Pueyo de Santa Cruz,22 años,2017,3
Total,22193 Pueyo de Santa Cruz,23 años,2017,3
Total,22193 Pueyo de Santa Cruz,24 años,2017,5
Total,22193 Pueyo de Santa Cruz,25 años,2017,4
Total,22193 Pueyo de Santa Cruz,26 años,2017,2
Total,22193 Pueyo de Santa Cruz,27 años,2017,3
Total,22193 Pueyo de Santa Cruz,28 años,2017,4
Total,22193 Pueyo de Santa Cruz,29 años,2017,7
Total,22193 Pueyo de Santa Cruz,30 años,2017,3
Total,22193 Pueyo de Santa Cruz,31 años,2017,4
Total,22193 Pueyo de Santa Cruz,32 años,2017,4
Total,22193 Pueyo de Santa Cruz,33 años,2017,5
Total,22193 Pueyo de Santa Cruz,34 años,2017,5
Total,22193 Pueyo de Santa Cruz,35 años,2017,3
Total,22193 Pueyo de Santa Cruz,36 años,2017,5
Total,22193 Pueyo de Santa Cruz,37 años,2017,10
Total,22193 Pueyo de Santa Cruz,38 años,2017,2
Total,22193 Pueyo de Santa Cruz,39 años,2017,7
Total,22193 Pueyo de Santa Cruz,40 años,2017,6
Total,22195 Quicena,19 años,2017,3
Total,22195 Quicena,20 años,2017,4
Total,22195 Quicena,21 años,2017,2
Total,22195 Quicena,22 años,2017,2
Total,22195 Quicena,23 años,2017,2
Total,22195 Quicena,24 años,2017,2
Total,22195 Quicena,25 años,2017,2
Total,22195 Quicena,26 años,2017,7
Total,22195 Quicena,27 años,2017,2
Total,22195 Quicena,28 años,2017,1
Total,22195 Quicena,29 años,2017,1
Total,22195 Quicena,30 años,2017,8
Total,22195 Quicena,31 años,2017,1
Total,22195 Quicena,32 años,2017,3
Total,22195 Quicena,33 años,2017,2
Total,22195 Quicena,34 años,2017,0
Total,22195 Quicena,35 años,2017,4
Total,22195 Quicena,36 años,2017,3
Total,22195 Quicena,37 años,2017,1
Total,22195 Quicena,38 años,2017,1
Total,22195 Quicena,39 años,2017,2
Total,22195 Quicena,40 años,2017,2
Total,22197 Robres,19 años,2017,6
Total,22197 Robres,20 años,2017,5
Total,22197 Robres,21 años,2017,3
Total,22197 Robres,22 años,2017,4
Total,22197 Robres,23 años,2017,5
Total,22197 Robres,24 años,2017,4
Total,22197 Robres,25 años,2017,2
Total,22197 Robres,26 años,2017,2
Total,22197 Robres,27 años,2017,4
Total,22197 Robres,28 años,2017,6
Total,22197 Robres,29 años,2017,8
Total,22197 Robres,30 años,2017,3
Total,22197 Robres,31 años,2017,10
Total,22197 Robres,32 años,2017,5
Total,22197 Robres,33 años,2017,6
Total,22197 Robres,34 años,2017,8
Total,22197 Robres,35 años,2017,5
Total,22197 Robres,36 años,2017,2
Total,22197 Robres,37 años,2017,7
Total,22197 Robres,38 años,2017,6
Total,22197 Robres,39 años,2017,10
Total,22197 Robres,40 años,2017,5
Total,22199 Sabiñánigo,19 años,2017,80
Total,22199 Sabiñánigo,20 años,2017,84
Total,22199 Sabiñánigo,21 años,2017,86
Total,22199 Sabiñánigo,22 años,2017,87
Total,22199 Sabiñánigo,23 años,2017,77
Total,22199 Sabiñánigo,24 años,2017,83
Total,22199 Sabiñánigo,25 años,2017,73
Total,22199 Sabiñánigo,26 años,2017,82
Total,22199 Sabiñánigo,27 años,2017,85
Total,22199 Sabiñánigo,28 años,2017,91
Total,22199 Sabiñánigo,29 años,2017,81
Total,22199 Sabiñánigo,30 años,2017,92
Total,22199 Sabiñánigo,31 años,2017,132
Total,22199 Sabiñánigo,32 años,2017,113
Total,22199 Sabiñánigo,33 años,2017,105
Total,22199 Sabiñánigo,34 años,2017,128
Total,22199 Sabiñánigo,35 años,2017,123
Total,22199 Sabiñánigo,36 años,2017,140
Total,22199 Sabiñánigo,37 años,2017,124
Total,22199 Sabiñánigo,38 años,2017,155
Total,22199 Sabiñánigo,39 años,2017,163
Total,22199 Sabiñánigo,40 años,2017,126
Total,22200 Sahún,19 años,2017,1
Total,22200 Sahún,20 años,2017,2
Total,22200 Sahún,21 años,2017,0
