Sexo,Municipios,Edad (año a año),Periodo,Total
Total,22226 Tardienta,51 años,2017,19
Total,22226 Tardienta,52 años,2017,14
Total,22226 Tardienta,53 años,2017,18
Total,22226 Tardienta,54 años,2017,13
Total,22226 Tardienta,55 años,2017,12
Total,22226 Tardienta,56 años,2017,10
Total,22226 Tardienta,57 años,2017,15
Total,22226 Tardienta,58 años,2017,9
Total,22226 Tardienta,59 años,2017,12
Total,22226 Tardienta,60 años,2017,13
Total,22226 Tardienta,61 años,2017,13
Total,22226 Tardienta,62 años,2017,10
Total,22226 Tardienta,63 años,2017,7
Total,22226 Tardienta,64 años,2017,6
Total,22226 Tardienta,65 años,2017,11
Total,22227 Tella-Sin,41 años,2017,2
Total,22227 Tella-Sin,42 años,2017,3
Total,22227 Tella-Sin,43 años,2017,2
Total,22227 Tella-Sin,44 años,2017,2
Total,22227 Tella-Sin,45 años,2017,1
Total,22227 Tella-Sin,46 años,2017,6
Total,22227 Tella-Sin,47 años,2017,3
Total,22227 Tella-Sin,48 años,2017,3
Total,22227 Tella-Sin,49 años,2017,2
Total,22227 Tella-Sin,50 años,2017,7
Total,22227 Tella-Sin,51 años,2017,2
Total,22227 Tella-Sin,52 años,2017,4
Total,22227 Tella-Sin,53 años,2017,3
Total,22227 Tella-Sin,54 años,2017,5
Total,22227 Tella-Sin,55 años,2017,7
Total,22227 Tella-Sin,56 años,2017,5
Total,22227 Tella-Sin,57 años,2017,6
Total,22227 Tella-Sin,58 años,2017,3
Total,22227 Tella-Sin,59 años,2017,1
Total,22227 Tella-Sin,60 años,2017,6
Total,22227 Tella-Sin,61 años,2017,2
Total,22227 Tella-Sin,62 años,2017,2
Total,22227 Tella-Sin,63 años,2017,2
Total,22227 Tella-Sin,64 años,2017,2
Total,22227 Tella-Sin,65 años,2017,3
Total,22228 Tierz,41 años,2017,24
Total,22228 Tierz,42 años,2017,27
Total,22228 Tierz,43 años,2017,27
Total,22228 Tierz,44 años,2017,20
Total,22228 Tierz,45 años,2017,14
Total,22228 Tierz,46 años,2017,15
Total,22228 Tierz,47 años,2017,17
Total,22228 Tierz,48 años,2017,18
Total,22228 Tierz,49 años,2017,14
Total,22228 Tierz,50 años,2017,13
Total,22228 Tierz,51 años,2017,9
Total,22228 Tierz,52 años,2017,8
Total,22228 Tierz,53 años,2017,11
Total,22228 Tierz,54 años,2017,4
Total,22228 Tierz,55 años,2017,7
Total,22228 Tierz,56 años,2017,2
Total,22228 Tierz,57 años,2017,4
Total,22228 Tierz,58 años,2017,8
Total,22228 Tierz,59 años,2017,2
Total,22228 Tierz,60 años,2017,6
Total,22228 Tierz,61 años,2017,2
Total,22228 Tierz,62 años,2017,3
Total,22228 Tierz,63 años,2017,4
Total,22228 Tierz,64 años,2017,5
Total,22228 Tierz,65 años,2017,1
Total,22229 Tolva,41 años,2017,2
Total,22229 Tolva,42 años,2017,0
Total,22229 Tolva,43 años,2017,1
Total,22229 Tolva,44 años,2017,2
Total,22229 Tolva,45 años,2017,1
Total,22229 Tolva,46 años,2017,3
Total,22229 Tolva,47 años,2017,2
Total,22229 Tolva,48 años,2017,5
Total,22229 Tolva,49 años,2017,7
Total,22229 Tolva,50 años,2017,1
Total,22229 Tolva,51 años,2017,3
Total,22229 Tolva,52 años,2017,1
Total,22229 Tolva,53 años,2017,0
Total,22229 Tolva,54 años,2017,3
Total,22229 Tolva,55 años,2017,3
Total,22229 Tolva,56 años,2017,1
Total,22229 Tolva,57 años,2017,2
Total,22229 Tolva,58 años,2017,2
Total,22229 Tolva,59 años,2017,5
Total,22229 Tolva,60 años,2017,0
Total,22229 Tolva,61 años,2017,0
Total,22229 Tolva,62 años,2017,2
Total,22229 Tolva,63 años,2017,0
Total,22229 Tolva,64 años,2017,1
Total,22229 Tolva,65 años,2017,3
Total,22230 Torla-Ordesa,41 años,2017,6
Total,22230 Torla-Ordesa,42 años,2017,4
Total,22230 Torla-Ordesa,43 años,2017,9
Total,22230 Torla-Ordesa,44 años,2017,6
Total,22230 Torla-Ordesa,45 años,2017,7
Total,22230 Torla-Ordesa,46 años,2017,5
Total,22230 Torla-Ordesa,47 años,2017,5
Total,22230 Torla-Ordesa,48 años,2017,1
Total,22230 Torla-Ordesa,49 años,2017,1
Total,22230 Torla-Ordesa,50 años,2017,9
Total,22230 Torla-Ordesa,51 años,2017,5
Total,22230 Torla-Ordesa,52 años,2017,5
Total,22230 Torla-Ordesa,53 años,2017,4
Total,22230 Torla-Ordesa,54 años,2017,7
Total,22230 Torla-Ordesa,55 años,2017,5
Total,22230 Torla-Ordesa,56 años,2017,5
Total,22230 Torla-Ordesa,57 años,2017,6
Total,22230 Torla-Ordesa,58 años,2017,6
Total,22230 Torla-Ordesa,59 años,2017,7
Total,22230 Torla-Ordesa,60 años,2017,6
Total,22230 Torla-Ordesa,61 años,2017,2
Total,22230 Torla-Ordesa,62 años,2017,7
Total,22230 Torla-Ordesa,63 años,2017,5
Total,22230 Torla-Ordesa,64 años,2017,5
Total,22230 Torla-Ordesa,65 años,2017,3
Total,22232 Torralba de Aragón,41 años,2017,1
Total,22232 Torralba de Aragón,42 años,2017,3
Total,22232 Torralba de Aragón,43 años,2017,0
Total,22232 Torralba de Aragón,44 años,2017,2
Total,22232 Torralba de Aragón,45 años,2017,2
Total,22232 Torralba de Aragón,46 años,2017,1
Total,22232 Torralba de Aragón,47 años,2017,1
Total,22232 Torralba de Aragón,48 años,2017,0
Total,22232 Torralba de Aragón,49 años,2017,2
Total,22232 Torralba de Aragón,50 años,2017,0
Total,22232 Torralba de Aragón,51 años,2017,5
Total,22232 Torralba de Aragón,52 años,2017,3
Total,22232 Torralba de Aragón,53 años,2017,6
Total,22232 Torralba de Aragón,54 años,2017,0
Total,22232 Torralba de Aragón,55 años,2017,4
Total,22232 Torralba de Aragón,56 años,2017,2
Total,22232 Torralba de Aragón,57 años,2017,2
Total,22232 Torralba de Aragón,58 años,2017,1
Total,22232 Torralba de Aragón,59 años,2017,1
Total,22232 Torralba de Aragón,60 años,2017,2
Total,22232 Torralba de Aragón,61 años,2017,0
Total,22232 Torralba de Aragón,62 años,2017,1
Total,22232 Torralba de Aragón,63 años,2017,1
Total,22232 Torralba de Aragón,64 años,2017,1
Total,22232 Torralba de Aragón,65 años,2017,2
Total,22233 Torre la Ribera,41 años,2017,0
Total,22233 Torre la Ribera,42 años,2017,2
Total,22233 Torre la Ribera,43 años,2017,1
Total,22233 Torre la Ribera,44 años,2017,1
Total,22233 Torre la Ribera,45 años,2017,2
Total,22233 Torre la Ribera,46 años,2017,2
Total,22233 Torre la Ribera,47 años,2017,1
Total,22233 Torre la Ribera,48 años,2017,0
Total,22233 Torre la Ribera,49 años,2017,3
Total,22233 Torre la Ribera,50 años,2017,1
Total,22233 Torre la Ribera,51 años,2017,1
Total,22233 Torre la Ribera,52 años,2017,3
Total,22233 Torre la Ribera,53 años,2017,2
Total,22233 Torre la Ribera,54 años,2017,3
Total,22233 Torre la Ribera,55 años,2017,1
Total,22233 Torre la Ribera,56 años,2017,1
Total,22233 Torre la Ribera,57 años,2017,1
Total,22233 Torre la Ribera,58 años,2017,0
Total,22233 Torre la Ribera,59 años,2017,2
Total,22233 Torre la Ribera,60 años,2017,2
Total,22233 Torre la Ribera,61 años,2017,0
Total,22233 Torre la Ribera,62 años,2017,2
Total,22233 Torre la Ribera,63 años,2017,0
Total,22233 Torre la Ribera,64 años,2017,1
Total,22233 Torre la Ribera,65 años,2017,2
Total,22234 Torrente de Cinca,41 años,2017,25
Total,22234 Torrente de Cinca,42 años,2017,23
Total,22234 Torrente de Cinca,43 años,2017,28
Total,22234 Torrente de Cinca,44 años,2017,19
Total,22234 Torrente de Cinca,45 años,2017,21
Total,22234 Torrente de Cinca,46 años,2017,22
Total,22234 Torrente de Cinca,47 años,2017,26
Total,22234 Torrente de Cinca,48 años,2017,16
Total,22234 Torrente de Cinca,49 años,2017,24
Total,22234 Torrente de Cinca,50 años,2017,19
Total,22234 Torrente de Cinca,51 años,2017,17
Total,22234 Torrente de Cinca,52 años,2017,23
Total,22234 Torrente de Cinca,53 años,2017,11
Total,22234 Torrente de Cinca,54 años,2017,10
Total,22234 Torrente de Cinca,55 años,2017,21
Total,22234 Torrente de Cinca,56 años,2017,12
Total,22234 Torrente de Cinca,57 años,2017,19
Total,22234 Torrente de Cinca,58 años,2017,19
Total,22234 Torrente de Cinca,59 años,2017,16
Total,22234 Torrente de Cinca,60 años,2017,12
Total,22234 Torrente de Cinca,61 años,2017,14
Total,22234 Torrente de Cinca,62 años,2017,9
Total,22234 Torrente de Cinca,63 años,2017,11
Total,22234 Torrente de Cinca,64 años,2017,10
Total,22234 Torrente de Cinca,65 años,2017,6
Total,22235 Torres de Alcanadre,41 años,2017,0
Total,22235 Torres de Alcanadre,42 años,2017,0
Total,22235 Torres de Alcanadre,43 años,2017,0
Total,22235 Torres de Alcanadre,44 años,2017,0
Total,22235 Torres de Alcanadre,45 años,2017,0
Total,22235 Torres de Alcanadre,46 años,2017,1
Total,22235 Torres de Alcanadre,47 años,2017,1
Total,22235 Torres de Alcanadre,48 años,2017,0
Total,22235 Torres de Alcanadre,49 años,2017,1
Total,22235 Torres de Alcanadre,50 años,2017,0
Total,22235 Torres de Alcanadre,51 años,2017,1
Total,22235 Torres de Alcanadre,52 años,2017,3
Total,22235 Torres de Alcanadre,53 años,2017,1
Total,22235 Torres de Alcanadre,54 años,2017,0
Total,22235 Torres de Alcanadre,55 años,2017,0
Total,22235 Torres de Alcanadre,56 años,2017,0
Total,22235 Torres de Alcanadre,57 años,2017,4
Total,22235 Torres de Alcanadre,58 años,2017,4
Total,22235 Torres de Alcanadre,59 años,2017,2
Total,22235 Torres de Alcanadre,60 años,2017,3
Total,22235 Torres de Alcanadre,61 años,2017,3
Total,22235 Torres de Alcanadre,62 años,2017,2
Total,22235 Torres de Alcanadre,63 años,2017,1
Total,22235 Torres de Alcanadre,64 años,2017,0
Total,22235 Torres de Alcanadre,65 años,2017,2
Total,22236 Torres de Barbués,41 años,2017,5
Total,22236 Torres de Barbués,42 años,2017,4
Total,22236 Torres de Barbués,43 años,2017,4
Total,22236 Torres de Barbués,44 años,2017,5
Total,22236 Torres de Barbués,45 años,2017,3
Total,22236 Torres de Barbués,46 años,2017,3
Total,22236 Torres de Barbués,47 años,2017,3
Total,22236 Torres de Barbués,48 años,2017,4
Total,22236 Torres de Barbués,49 años,2017,1
Total,22236 Torres de Barbués,50 años,2017,5
Total,22236 Torres de Barbués,51 años,2017,7
Total,22236 Torres de Barbués,52 años,2017,7
Total,22236 Torres de Barbués,53 años,2017,5
Total,22236 Torres de Barbués,54 años,2017,5
Total,22236 Torres de Barbués,55 años,2017,10
Total,22236 Torres de Barbués,56 años,2017,4
Total,22236 Torres de Barbués,57 años,2017,2
Total,22236 Torres de Barbués,58 años,2017,6
Total,22236 Torres de Barbués,59 años,2017,8
Total,22236 Torres de Barbués,60 años,2017,7
Total,22236 Torres de Barbués,61 años,2017,5
Total,22236 Torres de Barbués,62 años,2017,4
Total,22236 Torres de Barbués,63 años,2017,4
Total,22236 Torres de Barbués,64 años,2017,1
Total,22236 Torres de Barbués,65 años,2017,3
Total,22239 Tramaced,41 años,2017,1
Total,22239 Tramaced,42 años,2017,2
Total,22239 Tramaced,43 años,2017,0
Total,22239 Tramaced,44 años,2017,0
Total,22239 Tramaced,45 años,2017,1
Total,22239 Tramaced,46 años,2017,0
Total,22239 Tramaced,47 años,2017,0
Total,22239 Tramaced,48 años,2017,3
Total,22239 Tramaced,49 años,2017,2
Total,22239 Tramaced,50 años,2017,1
Total,22239 Tramaced,51 años,2017,2
Total,22239 Tramaced,52 años,2017,2
Total,22239 Tramaced,53 años,2017,2
Total,22239 Tramaced,54 años,2017,2
Total,22239 Tramaced,55 años,2017,0
Total,22239 Tramaced,56 años,2017,1
Total,22239 Tramaced,57 años,2017,1
Total,22239 Tramaced,58 años,2017,1
Total,22239 Tramaced,59 años,2017,0
Total,22239 Tramaced,60 años,2017,1
Total,22239 Tramaced,61 años,2017,0
Total,22239 Tramaced,62 años,2017,0
Total,22239 Tramaced,63 años,2017,0
Total,22239 Tramaced,64 años,2017,1
Total,22239 Tramaced,65 años,2017,4
Total,22242 Valfarta,41 años,2017,1
Total,22242 Valfarta,42 años,2017,0
Total,22242 Valfarta,43 años,2017,0
Total,22242 Valfarta,44 años,2017,0
Total,22242 Valfarta,45 años,2017,2
Total,22242 Valfarta,46 años,2017,1
Total,22242 Valfarta,47 años,2017,2
Total,22242 Valfarta,48 años,2017,3
Total,22242 Valfarta,49 años,2017,1
Total,22242 Valfarta,50 años,2017,1
Total,22242 Valfarta,51 años,2017,1
Total,22242 Valfarta,52 años,2017,0
Total,22242 Valfarta,53 años,2017,1
Total,22242 Valfarta,54 años,2017,1
Total,22242 Valfarta,55 años,2017,1
Total,22242 Valfarta,56 años,2017,1
Total,22242 Valfarta,57 años,2017,1
Total,22242 Valfarta,58 años,2017,5
Total,22242 Valfarta,59 años,2017,2
Total,22242 Valfarta,60 años,2017,0
Total,22242 Valfarta,61 años,2017,0
Total,22242 Valfarta,62 años,2017,2
Total,22242 Valfarta,63 años,2017,0
Total,22242 Valfarta,64 años,2017,2
Total,22242 Valfarta,65 años,2017,0
Total,22243 Valle de Bardají,41 años,2017,0
Total,22243 Valle de Bardají,42 años,2017,0
Total,22243 Valle de Bardají,43 años,2017,0
Total,22243 Valle de Bardají,44 años,2017,0
Total,22243 Valle de Bardají,45 años,2017,0
Total,22243 Valle de Bardají,46 años,2017,0
Total,22243 Valle de Bardají,47 años,2017,3
Total,22243 Valle de Bardají,48 años,2017,0
Total,22243 Valle de Bardají,49 años,2017,1
Total,22243 Valle de Bardají,50 años,2017,3
Total,22243 Valle de Bardají,51 años,2017,0
Total,22243 Valle de Bardají,52 años,2017,0
Total,22243 Valle de Bardají,53 años,2017,1
Total,22243 Valle de Bardají,54 años,2017,0
Total,22243 Valle de Bardají,55 años,2017,1
Total,22243 Valle de Bardají,56 años,2017,0
Total,22243 Valle de Bardají,57 años,2017,0
Total,22243 Valle de Bardají,58 años,2017,0
Total,22243 Valle de Bardají,59 años,2017,0
Total,22243 Valle de Bardají,60 años,2017,0
Total,22243 Valle de Bardají,61 años,2017,1
Total,22243 Valle de Bardají,62 años,2017,1
Total,22243 Valle de Bardají,63 años,2017,1
Total,22243 Valle de Bardají,64 años,2017,2
Total,22243 Valle de Bardají,65 años,2017,1
Total,22901 Valle de Hecho,41 años,2017,13
Total,22901 Valle de Hecho,42 años,2017,20
Total,22901 Valle de Hecho,43 años,2017,13
Total,22901 Valle de Hecho,44 años,2017,17
Total,22901 Valle de Hecho,45 años,2017,13
Total,22901 Valle de Hecho,46 años,2017,11
Total,22901 Valle de Hecho,47 años,2017,16
Total,22901 Valle de Hecho,48 años,2017,13
Total,22901 Valle de Hecho,49 años,2017,13
Total,22901 Valle de Hecho,50 años,2017,15
Total,22901 Valle de Hecho,51 años,2017,16
Total,22901 Valle de Hecho,52 años,2017,15
Total,22901 Valle de Hecho,53 años,2017,16
Total,22901 Valle de Hecho,54 años,2017,13
Total,22901 Valle de Hecho,55 años,2017,11
Total,22901 Valle de Hecho,56 años,2017,19
Total,22901 Valle de Hecho,57 años,2017,14
Total,22901 Valle de Hecho,58 años,2017,16
Total,22901 Valle de Hecho,59 años,2017,8
Total,22901 Valle de Hecho,60 años,2017,12
Total,22901 Valle de Hecho,61 años,2017,13
Total,22901 Valle de Hecho,62 años,2017,11
Total,22901 Valle de Hecho,63 años,2017,17
Total,22901 Valle de Hecho,64 años,2017,10
Total,22901 Valle de Hecho,65 años,2017,3
Total,22244 Valle de Lierp,41 años,2017,1
Total,22244 Valle de Lierp,42 años,2017,0
Total,22244 Valle de Lierp,43 años,2017,0
Total,22244 Valle de Lierp,44 años,2017,1
Total,22244 Valle de Lierp,45 años,2017,0
Total,22244 Valle de Lierp,46 años,2017,1
Total,22244 Valle de Lierp,47 años,2017,0
Total,22244 Valle de Lierp,48 años,2017,0
Total,22244 Valle de Lierp,49 años,2017,1
Total,22244 Valle de Lierp,50 años,2017,0
Total,22244 Valle de Lierp,51 años,2017,2
Total,22244 Valle de Lierp,52 años,2017,1
Total,22244 Valle de Lierp,53 años,2017,0
Total,22244 Valle de Lierp,54 años,2017,2
Total,22244 Valle de Lierp,55 años,2017,1
Total,22244 Valle de Lierp,56 años,2017,0
Total,22244 Valle de Lierp,57 años,2017,2
Total,22244 Valle de Lierp,58 años,2017,1
Total,22244 Valle de Lierp,59 años,2017,1
Total,22244 Valle de Lierp,60 años,2017,0
Total,22244 Valle de Lierp,61 años,2017,0
Total,22244 Valle de Lierp,62 años,2017,0
Total,22244 Valle de Lierp,63 años,2017,0
Total,22244 Valle de Lierp,64 años,2017,1
Total,22244 Valle de Lierp,65 años,2017,0
Total,22245 Velilla de Cinca,41 años,2017,9
Total,22245 Velilla de Cinca,42 años,2017,8
Total,22245 Velilla de Cinca,43 años,2017,4
Total,22245 Velilla de Cinca,44 años,2017,10
Total,22245 Velilla de Cinca,45 años,2017,9
Total,22245 Velilla de Cinca,46 años,2017,10
Total,22245 Velilla de Cinca,47 años,2017,4
Total,22245 Velilla de Cinca,48 años,2017,9
Total,22245 Velilla de Cinca,49 años,2017,5
Total,22245 Velilla de Cinca,50 años,2017,5
Total,22245 Velilla de Cinca,51 años,2017,6
Total,22245 Velilla de Cinca,52 años,2017,7
Total,22245 Velilla de Cinca,53 años,2017,6
Total,22245 Velilla de Cinca,54 años,2017,9
Total,22245 Velilla de Cinca,55 años,2017,3
Total,22245 Velilla de Cinca,56 años,2017,3
Total,22245 Velilla de Cinca,57 años,2017,4
Total,22245 Velilla de Cinca,58 años,2017,1
Total,22245 Velilla de Cinca,59 años,2017,4
Total,22245 Velilla de Cinca,60 años,2017,4
Total,22245 Velilla de Cinca,61 años,2017,5
Total,22245 Velilla de Cinca,62 años,2017,5
Total,22245 Velilla de Cinca,63 años,2017,7
Total,22245 Velilla de Cinca,64 años,2017,3
Total,22245 Velilla de Cinca,65 años,2017,3
Total,22909 Vencillón,41 años,2017,7
Total,22909 Vencillón,42 años,2017,7
Total,22909 Vencillón,43 años,2017,5
Total,22909 Vencillón,44 años,2017,4
Total,22909 Vencillón,45 años,2017,5
Total,22909 Vencillón,46 años,2017,11
Total,22909 Vencillón,47 años,2017,14
Total,22909 Vencillón,48 años,2017,8
Total,22909 Vencillón,49 años,2017,5
Total,22909 Vencillón,50 años,2017,5
Total,22909 Vencillón,51 años,2017,3
Total,22909 Vencillón,52 años,2017,7
Total,22909 Vencillón,53 años,2017,3
Total,22909 Vencillón,54 años,2017,1
Total,22909 Vencillón,55 años,2017,4
Total,22909 Vencillón,56 años,2017,7
Total,22909 Vencillón,57 años,2017,4
Total,22909 Vencillón,58 años,2017,4
Total,22909 Vencillón,59 años,2017,9
Total,22909 Vencillón,60 años,2017,6
Total,22909 Vencillón,61 años,2017,3
Total,22909 Vencillón,62 años,2017,4
Total,22909 Vencillón,63 años,2017,6
Total,22909 Vencillón,64 años,2017,3
Total,22909 Vencillón,65 años,2017,6
Total,22247 Viacamp y Litera,41 años,2017,2
Total,22247 Viacamp y Litera,42 años,2017,2
Total,22247 Viacamp y Litera,43 años,2017,0
Total,22247 Viacamp y Litera,44 años,2017,2
Total,22247 Viacamp y Litera,45 años,2017,0
Total,22247 Viacamp y Litera,46 años,2017,0
Total,22247 Viacamp y Litera,47 años,2017,0
Total,22247 Viacamp y Litera,48 años,2017,1
Total,22247 Viacamp y Litera,49 años,2017,0
Total,22247 Viacamp y Litera,50 años,2017,0
Total,22247 Viacamp y Litera,51 años,2017,1
Total,22247 Viacamp y Litera,52 años,2017,0
Total,22247 Viacamp y Litera,53 años,2017,1
Total,22247 Viacamp y Litera,54 años,2017,1
Total,22247 Viacamp y Litera,55 años,2017,1
Total,22247 Viacamp y Litera,56 años,2017,0
Total,22247 Viacamp y Litera,57 años,2017,4
Total,22247 Viacamp y Litera,58 años,2017,0
Total,22247 Viacamp y Litera,59 años,2017,0
